Molecule Index,SMILES,cls,Formula,Question,Answer
212,C1=CC=C(C=C1)/C=C/C=O,Functional Group,C9H8O,Could the molecule with the formula C9H8O potentially contain a Isocyanate?,No
212,C1=CC=C(C=C1)/C=C/C=O,Functional Group,C9H8O,"Could the molecule with the formula C9H8O potentially contain a Isocyanate group , given the Degree of Unsaturation is 6.0?",No
212,C1=CC=C(C=C1)/C=C/C=O,Functional Group,C9H8O,Could the molecule with the formula C9H8O potentially contain a Amine?,No
212,C1=CC=C(C=C1)/C=C/C=O,Functional Group,C9H8O,"Could the molecule with the formula C9H8O potentially contain a Amine group , given the Degree of Unsaturation is 6.0?",No
212,C1=CC=C(C=C1)/C=C/C=O,Functional Group,C9H8O,Could the molecule with the formula C9H8O potentially contain a Ether?,No
212,C1=CC=C(C=C1)/C=C/C=O,Functional Group,C9H8O,"Could the molecule with the formula C9H8O potentially contain a Ether group , given the Degree of Unsaturation is 6.0?",No
212,C1=CC=C(C=C1)/C=C/C=O,Functional Group,C9H8O,Could the molecule with the formula C9H8O potentially contain a Sulfide?,No
212,C1=CC=C(C=C1)/C=C/C=O,Functional Group,C9H8O,"Could the molecule with the formula C9H8O potentially contain a Sulfide group , given the Degree of Unsaturation is 6.0?",No
212,C1=CC=C(C=C1)/C=C/C=O,Functional Group,C9H8O,Could the molecule with the formula C9H8O potentially contain a Halide?,No
212,C1=CC=C(C=C1)/C=C/C=O,Functional Group,C9H8O,"Could the molecule with the formula C9H8O potentially contain a Halide group , given the Degree of Unsaturation is 6.0?",No
21,C(CC#N)CBr,Saturation,C4H6BrN,Could the molecule with the formula C4H6BrN potentially be Saturated?,No
21,C(CC#N)CBr,Saturation degree,C4H6BrN,Calculate the Degree of Unsaturation of the molecule with the formula C4H6BrN?,2.0
21,C(CC#N)CBr,Aromatic Rings,C4H6BrN,Could the molecule with the formula C4H6BrN have aromatic rings?,No
21,C(CC#N)CBr,Functional Group,C4H6BrN,Could the molecule with the formula C4H6BrN potentially contain a Alcohol?,No
21,C(CC#N)CBr,Functional Group,C4H6BrN,"Could the molecule with the formula C4H6BrN potentially contain a Alcohol group , given the Degree of Unsaturation is 2.0?",No
21,C(CC#N)CBr,Functional Group,C4H6BrN,Could the molecule with the formula C4H6BrN potentially contain a Phenol?,No
21,C(CC#N)CBr,Functional Group,C4H6BrN,"Could the molecule with the formula C4H6BrN potentially contain a Phenol group , given the Degree of Unsaturation is 2.0?",No
21,C(CC#N)CBr,Functional Group,C4H6BrN,Could the molecule with the formula C4H6BrN potentially contain a Ketone?,No
21,C(CC#N)CBr,Functional Group,C4H6BrN,"Could the molecule with the formula C4H6BrN potentially contain a Ketone group , given the Degree of Unsaturation is 2.0?",No
21,C(CC#N)CBr,Functional Group,C4H6BrN,Could the molecule with the formula C4H6BrN potentially contain a Acid?,No
21,C(CC#N)CBr,Functional Group,C4H6BrN,"Could the molecule with the formula C4H6BrN potentially contain a Acid group , given the Degree of Unsaturation is 2.0?",No
21,C(CC#N)CBr,Functional Group,C4H6BrN,Could the molecule with the formula C4H6BrN potentially contain a Aldehyde?,No
21,C(CC#N)CBr,Functional Group,C4H6BrN,"Could the molecule with the formula C4H6BrN potentially contain a Aldehyde group , given the Degree of Unsaturation is 2.0?",No
21,C(CC#N)CBr,Functional Group,C4H6BrN,Could the molecule with the formula C4H6BrN potentially contain a Ester?,No
21,C(CC#N)CBr,Functional Group,C4H6BrN,"Could the molecule with the formula C4H6BrN potentially contain a Ester group , given the Degree of Unsaturation is 2.0?",No
21,C(CC#N)CBr,Functional Group,C4H6BrN,Could the molecule with the formula C4H6BrN potentially contain a Nitrile?,Yes
21,C(CC#N)CBr,Functional Group,C4H6BrN,"Could the molecule with the formula C4H6BrN potentially contain a Nitrile group , given the Degree of Unsaturation is 2.0?",Yes
21,C(CC#N)CBr,Functional Group,C4H6BrN,Could the molecule with the formula C4H6BrN potentially contain a Isocyanate?,No
21,C(CC#N)CBr,Functional Group,C4H6BrN,"Could the molecule with the formula C4H6BrN potentially contain a Isocyanate group , given the Degree of Unsaturation is 2.0?",No
21,C(CC#N)CBr,Functional Group,C4H6BrN,Could the molecule with the formula C4H6BrN potentially contain a Amine?,No
21,C(CC#N)CBr,Functional Group,C4H6BrN,"Could the molecule with the formula C4H6BrN potentially contain a Amine group , given the Degree of Unsaturation is 2.0?",No
21,C(CC#N)CBr,Functional Group,C4H6BrN,Could the molecule with the formula C4H6BrN potentially contain a Ether?,No
21,C(CC#N)CBr,Functional Group,C4H6BrN,"Could the molecule with the formula C4H6BrN potentially contain a Ether group , given the Degree of Unsaturation is 2.0?",No
21,C(CC#N)CBr,Functional Group,C4H6BrN,Could the molecule with the formula C4H6BrN potentially contain a Sulfide?,No
21,C(CC#N)CBr,Functional Group,C4H6BrN,"Could the molecule with the formula C4H6BrN potentially contain a Sulfide group , given the Degree of Unsaturation is 2.0?",No
21,C(CC#N)CBr,Functional Group,C4H6BrN,Could the molecule with the formula C4H6BrN potentially contain a Halide?,Yes
21,C(CC#N)CBr,Functional Group,C4H6BrN,"Could the molecule with the formula C4H6BrN potentially contain a Halide group , given the Degree of Unsaturation is 2.0?",Yes
207,CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,Saturation,C22H30O9S2,Could the molecule with the formula C22H30O9S2 potentially be Saturated?,No
207,CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,Saturation degree,C22H30O9S2,Calculate the Degree of Unsaturation of the molecule with the formula C22H30O9S2?,8.0
207,CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,Aromatic Rings,C22H30O9S2,Could the molecule with the formula C22H30O9S2 have aromatic rings?,Yes
207,CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,Functional Group,C22H30O9S2,Could the molecule with the formula C22H30O9S2 potentially contain a Alcohol?,No
207,CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,Functional Group,C22H30O9S2,"Could the molecule with the formula C22H30O9S2 potentially contain a Alcohol group , given the Degree of Unsaturation is 8.0?",No
207,CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,Functional Group,C22H30O9S2,Could the molecule with the formula C22H30O9S2 potentially contain a Phenol?,No
207,CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,Functional Group,C22H30O9S2,"Could the molecule with the formula C22H30O9S2 potentially contain a Phenol group , given the Degree of Unsaturation is 8.0?",No
207,CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,Functional Group,C22H30O9S2,Could the molecule with the formula C22H30O9S2 potentially contain a Ketone?,No
207,CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,Functional Group,C22H30O9S2,"Could the molecule with the formula C22H30O9S2 potentially contain a Ketone group , given the Degree of Unsaturation is 8.0?",No
207,CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,Functional Group,C22H30O9S2,Could the molecule with the formula C22H30O9S2 potentially contain a Acid?,No
207,CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,Functional Group,C22H30O9S2,"Could the molecule with the formula C22H30O9S2 potentially contain a Acid group , given the Degree of Unsaturation is 8.0?",No
207,CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,Functional Group,C22H30O9S2,Could the molecule with the formula C22H30O9S2 potentially contain a Aldehyde?,No
207,CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,Functional Group,C22H30O9S2,"Could the molecule with the formula C22H30O9S2 potentially contain a Aldehyde group , given the Degree of Unsaturation is 8.0?",No
207,CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,Functional Group,C22H30O9S2,Could the molecule with the formula C22H30O9S2 potentially contain a Ester?,No
207,CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,Functional Group,C22H30O9S2,"Could the molecule with the formula C22H30O9S2 potentially contain a Ester group , given the Degree of Unsaturation is 8.0?",No
207,CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,Functional Group,C22H30O9S2,Could the molecule with the formula C22H30O9S2 potentially contain a Nitrile?,No
207,CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,Functional Group,C22H30O9S2,"Could the molecule with the formula C22H30O9S2 potentially contain a Nitrile group , given the Degree of Unsaturation is 8.0?",No
207,CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,Functional Group,C22H30O9S2,Could the molecule with the formula C22H30O9S2 potentially contain a Isocyanate?,No
207,CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,Functional Group,C22H30O9S2,"Could the molecule with the formula C22H30O9S2 potentially contain a Isocyanate group , given the Degree of Unsaturation is 8.0?",No
207,CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,Functional Group,C22H30O9S2,Could the molecule with the formula C22H30O9S2 potentially contain a Amine?,No
207,CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,Functional Group,C22H30O9S2,"Could the molecule with the formula C22H30O9S2 potentially contain a Amine group , given the Degree of Unsaturation is 8.0?",No
207,CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,Functional Group,C22H30O9S2,Could the molecule with the formula C22H30O9S2 potentially contain a Ether?,Yes
207,CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,Functional Group,C22H30O9S2,"Could the molecule with the formula C22H30O9S2 potentially contain a Ether group , given the Degree of Unsaturation is 8.0?",Yes
207,CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,Functional Group,C22H30O9S2,Could the molecule with the formula C22H30O9S2 potentially contain a Sulfide?,No
207,CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,Functional Group,C22H30O9S2,"Could the molecule with the formula C22H30O9S2 potentially contain a Sulfide group , given the Degree of Unsaturation is 8.0?",No
207,CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,Functional Group,C22H30O9S2,Could the molecule with the formula C22H30O9S2 potentially contain a Halide?,No
207,CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,Functional Group,C22H30O9S2,"Could the molecule with the formula C22H30O9S2 potentially contain a Halide group , given the Degree of Unsaturation is 8.0?",No
205,C=CS(=O)(=O)C=C,Saturation,C4H6O2S,Could the molecule with the formula C4H6O2S potentially be Saturated?,No
205,C=CS(=O)(=O)C=C,Saturation degree,C4H6O2S,Calculate the Degree of Unsaturation of the molecule with the formula C4H6O2S?,2.0
205,C=CS(=O)(=O)C=C,Aromatic Rings,C4H6O2S,Could the molecule with the formula C4H6O2S have aromatic rings?,No
205,C=CS(=O)(=O)C=C,Functional Group,C4H6O2S,Could the molecule with the formula C4H6O2S potentially contain a Alcohol?,No
205,C=CS(=O)(=O)C=C,Functional Group,C4H6O2S,"Could the molecule with the formula C4H6O2S potentially contain a Alcohol group , given the Degree of Unsaturation is 2.0?",No
205,C=CS(=O)(=O)C=C,Functional Group,C4H6O2S,Could the molecule with the formula C4H6O2S potentially contain a Phenol?,No
205,C=CS(=O)(=O)C=C,Functional Group,C4H6O2S,"Could the molecule with the formula C4H6O2S potentially contain a Phenol group , given the Degree of Unsaturation is 2.0?",No
205,C=CS(=O)(=O)C=C,Functional Group,C4H6O2S,Could the molecule with the formula C4H6O2S potentially contain a Ketone?,No
205,C=CS(=O)(=O)C=C,Functional Group,C4H6O2S,"Could the molecule with the formula C4H6O2S potentially contain a Ketone group , given the Degree of Unsaturation is 2.0?",No
205,C=CS(=O)(=O)C=C,Functional Group,C4H6O2S,Could the molecule with the formula C4H6O2S potentially contain a Acid?,No
205,C=CS(=O)(=O)C=C,Functional Group,C4H6O2S,"Could the molecule with the formula C4H6O2S potentially contain a Acid group , given the Degree of Unsaturation is 2.0?",No
205,C=CS(=O)(=O)C=C,Functional Group,C4H6O2S,Could the molecule with the formula C4H6O2S potentially contain a Aldehyde?,No
205,C=CS(=O)(=O)C=C,Functional Group,C4H6O2S,"Could the molecule with the formula C4H6O2S potentially contain a Aldehyde group , given the Degree of Unsaturation is 2.0?",No
205,C=CS(=O)(=O)C=C,Functional Group,C4H6O2S,Could the molecule with the formula C4H6O2S potentially contain a Ester?,No
205,C=CS(=O)(=O)C=C,Functional Group,C4H6O2S,"Could the molecule with the formula C4H6O2S potentially contain a Ester group , given the Degree of Unsaturation is 2.0?",No
205,C=CS(=O)(=O)C=C,Functional Group,C4H6O2S,Could the molecule with the formula C4H6O2S potentially contain a Nitrile?,No
205,C=CS(=O)(=O)C=C,Functional Group,C4H6O2S,"Could the molecule with the formula C4H6O2S potentially contain a Nitrile group , given the Degree of Unsaturation is 2.0?",No
205,C=CS(=O)(=O)C=C,Functional Group,C4H6O2S,Could the molecule with the formula C4H6O2S potentially contain a Isocyanate?,No
205,C=CS(=O)(=O)C=C,Functional Group,C4H6O2S,"Could the molecule with the formula C4H6O2S potentially contain a Isocyanate group , given the Degree of Unsaturation is 2.0?",No
205,C=CS(=O)(=O)C=C,Functional Group,C4H6O2S,Could the molecule with the formula C4H6O2S potentially contain a Amine?,No
205,C=CS(=O)(=O)C=C,Functional Group,C4H6O2S,"Could the molecule with the formula C4H6O2S potentially contain a Amine group , given the Degree of Unsaturation is 2.0?",No
205,C=CS(=O)(=O)C=C,Functional Group,C4H6O2S,Could the molecule with the formula C4H6O2S potentially contain a Ether?,No
205,C=CS(=O)(=O)C=C,Functional Group,C4H6O2S,"Could the molecule with the formula C4H6O2S potentially contain a Ether group , given the Degree of Unsaturation is 2.0?",No
205,C=CS(=O)(=O)C=C,Functional Group,C4H6O2S,Could the molecule with the formula C4H6O2S potentially contain a Sulfide?,Yes
205,C=CS(=O)(=O)C=C,Functional Group,C4H6O2S,"Could the molecule with the formula C4H6O2S potentially contain a Sulfide group , given the Degree of Unsaturation is 2.0?",Yes
205,C=CS(=O)(=O)C=C,Functional Group,C4H6O2S,Could the molecule with the formula C4H6O2S potentially contain a Halide?,No
205,C=CS(=O)(=O)C=C,Functional Group,C4H6O2S,"Could the molecule with the formula C4H6O2S potentially contain a Halide group , given the Degree of Unsaturation is 2.0?",No
202,CCOS(=O)(=O)C1=CC=C(C=C1)C,Saturation,C9H12O3S,Could the molecule with the formula C9H12O3S potentially be Saturated?,No
202,CCOS(=O)(=O)C1=CC=C(C=C1)C,Saturation degree,C9H12O3S,Calculate the Degree of Unsaturation of the molecule with the formula C9H12O3S?,4.0
202,CCOS(=O)(=O)C1=CC=C(C=C1)C,Aromatic Rings,C9H12O3S,Could the molecule with the formula C9H12O3S have aromatic rings?,Yes
202,CCOS(=O)(=O)C1=CC=C(C=C1)C,Functional Group,C9H12O3S,Could the molecule with the formula C9H12O3S potentially contain a Alcohol?,No
202,CCOS(=O)(=O)C1=CC=C(C=C1)C,Functional Group,C9H12O3S,"Could the molecule with the formula C9H12O3S potentially contain a Alcohol group , given the Degree of Unsaturation is 4.0?",No
202,CCOS(=O)(=O)C1=CC=C(C=C1)C,Functional Group,C9H12O3S,Could the molecule with the formula C9H12O3S potentially contain a Phenol?,No
202,CCOS(=O)(=O)C1=CC=C(C=C1)C,Functional Group,C9H12O3S,"Could the molecule with the formula C9H12O3S potentially contain a Phenol group , given the Degree of Unsaturation is 4.0?",No
202,CCOS(=O)(=O)C1=CC=C(C=C1)C,Functional Group,C9H12O3S,Could the molecule with the formula C9H12O3S potentially contain a Ketone?,No
202,CCOS(=O)(=O)C1=CC=C(C=C1)C,Functional Group,C9H12O3S,"Could the molecule with the formula C9H12O3S potentially contain a Ketone group , given the Degree of Unsaturation is 4.0?",No
202,CCOS(=O)(=O)C1=CC=C(C=C1)C,Functional Group,C9H12O3S,Could the molecule with the formula C9H12O3S potentially contain a Acid?,No
202,CCOS(=O)(=O)C1=CC=C(C=C1)C,Functional Group,C9H12O3S,"Could the molecule with the formula C9H12O3S potentially contain a Acid group , given the Degree of Unsaturation is 4.0?",No
202,CCOS(=O)(=O)C1=CC=C(C=C1)C,Functional Group,C9H12O3S,Could the molecule with the formula C9H12O3S potentially contain a Aldehyde?,No
202,CCOS(=O)(=O)C1=CC=C(C=C1)C,Functional Group,C9H12O3S,"Could the molecule with the formula C9H12O3S potentially contain a Aldehyde group , given the Degree of Unsaturation is 4.0?",No
202,CCOS(=O)(=O)C1=CC=C(C=C1)C,Functional Group,C9H12O3S,Could the molecule with the formula C9H12O3S potentially contain a Ester?,No
202,CCOS(=O)(=O)C1=CC=C(C=C1)C,Functional Group,C9H12O3S,"Could the molecule with the formula C9H12O3S potentially contain a Ester group , given the Degree of Unsaturation is 4.0?",No
202,CCOS(=O)(=O)C1=CC=C(C=C1)C,Functional Group,C9H12O3S,Could the molecule with the formula C9H12O3S potentially contain a Nitrile?,No
202,CCOS(=O)(=O)C1=CC=C(C=C1)C,Functional Group,C9H12O3S,"Could the molecule with the formula C9H12O3S potentially contain a Nitrile group , given the Degree of Unsaturation is 4.0?",No
202,CCOS(=O)(=O)C1=CC=C(C=C1)C,Functional Group,C9H12O3S,Could the molecule with the formula C9H12O3S potentially contain a Isocyanate?,No
202,CCOS(=O)(=O)C1=CC=C(C=C1)C,Functional Group,C9H12O3S,"Could the molecule with the formula C9H12O3S potentially contain a Isocyanate group , given the Degree of Unsaturation is 4.0?",No
202,CCOS(=O)(=O)C1=CC=C(C=C1)C,Functional Group,C9H12O3S,Could the molecule with the formula C9H12O3S potentially contain a Amine?,No
202,CCOS(=O)(=O)C1=CC=C(C=C1)C,Functional Group,C9H12O3S,"Could the molecule with the formula C9H12O3S potentially contain a Amine group , given the Degree of Unsaturation is 4.0?",No
202,CCOS(=O)(=O)C1=CC=C(C=C1)C,Functional Group,C9H12O3S,Could the molecule with the formula C9H12O3S potentially contain a Ether?,No
202,CCOS(=O)(=O)C1=CC=C(C=C1)C,Functional Group,C9H12O3S,"Could the molecule with the formula C9H12O3S potentially contain a Ether group , given the Degree of Unsaturation is 4.0?",No
202,CCOS(=O)(=O)C1=CC=C(C=C1)C,Functional Group,C9H12O3S,Could the molecule with the formula C9H12O3S potentially contain a Sulfide?,No
202,CCOS(=O)(=O)C1=CC=C(C=C1)C,Functional Group,C9H12O3S,"Could the molecule with the formula C9H12O3S potentially contain a Sulfide group , given the Degree of Unsaturation is 4.0?",No
202,CCOS(=O)(=O)C1=CC=C(C=C1)C,Functional Group,C9H12O3S,Could the molecule with the formula C9H12O3S potentially contain a Halide?,No
202,CCOS(=O)(=O)C1=CC=C(C=C1)C,Functional Group,C9H12O3S,"Could the molecule with the formula C9H12O3S potentially contain a Halide group , given the Degree of Unsaturation is 4.0?",No
201,C1=CC=C(C=C1)S/C=C/C(=O)O,Saturation,C9H8O2S,Could the molecule with the formula C9H8O2S potentially be Saturated?,No
201,C1=CC=C(C=C1)S/C=C/C(=O)O,Saturation degree,C9H8O2S,Calculate the Degree of Unsaturation of the molecule with the formula C9H8O2S?,6.0
201,C1=CC=C(C=C1)S/C=C/C(=O)O,Aromatic Rings,C9H8O2S,Could the molecule with the formula C9H8O2S have aromatic rings?,Yes
201,C1=CC=C(C=C1)S/C=C/C(=O)O,Functional Group,C9H8O2S,Could the molecule with the formula C9H8O2S potentially contain a Alcohol?,Yes
201,C1=CC=C(C=C1)S/C=C/C(=O)O,Functional Group,C9H8O2S,"Could the molecule with the formula C9H8O2S potentially contain a Alcohol group , given the Degree of Unsaturation is 6.0?",Yes
201,C1=CC=C(C=C1)S/C=C/C(=O)O,Functional Group,C9H8O2S,Could the molecule with the formula C9H8O2S potentially contain a Phenol?,No
201,C1=CC=C(C=C1)S/C=C/C(=O)O,Functional Group,C9H8O2S,"Could the molecule with the formula C9H8O2S potentially contain a Phenol group , given the Degree of Unsaturation is 6.0?",No
201,C1=CC=C(C=C1)S/C=C/C(=O)O,Functional Group,C9H8O2S,Could the molecule with the formula C9H8O2S potentially contain a Ketone?,No
201,C1=CC=C(C=C1)S/C=C/C(=O)O,Functional Group,C9H8O2S,"Could the molecule with the formula C9H8O2S potentially contain a Ketone group , given the Degree of Unsaturation is 6.0?",No
201,C1=CC=C(C=C1)S/C=C/C(=O)O,Functional Group,C9H8O2S,Could the molecule with the formula C9H8O2S potentially contain a Acid?,Yes
201,C1=CC=C(C=C1)S/C=C/C(=O)O,Functional Group,C9H8O2S,"Could the molecule with the formula C9H8O2S potentially contain a Acid group , given the Degree of Unsaturation is 6.0?",Yes
201,C1=CC=C(C=C1)S/C=C/C(=O)O,Functional Group,C9H8O2S,Could the molecule with the formula C9H8O2S potentially contain a Aldehyde?,No
201,C1=CC=C(C=C1)S/C=C/C(=O)O,Functional Group,C9H8O2S,"Could the molecule with the formula C9H8O2S potentially contain a Aldehyde group , given the Degree of Unsaturation is 6.0?",No
201,C1=CC=C(C=C1)S/C=C/C(=O)O,Functional Group,C9H8O2S,Could the molecule with the formula C9H8O2S potentially contain a Ester?,No
201,C1=CC=C(C=C1)S/C=C/C(=O)O,Functional Group,C9H8O2S,"Could the molecule with the formula C9H8O2S potentially contain a Ester group , given the Degree of Unsaturation is 6.0?",No
201,C1=CC=C(C=C1)S/C=C/C(=O)O,Functional Group,C9H8O2S,Could the molecule with the formula C9H8O2S potentially contain a Nitrile?,No
201,C1=CC=C(C=C1)S/C=C/C(=O)O,Functional Group,C9H8O2S,"Could the molecule with the formula C9H8O2S potentially contain a Nitrile group , given the Degree of Unsaturation is 6.0?",No
201,C1=CC=C(C=C1)S/C=C/C(=O)O,Functional Group,C9H8O2S,Could the molecule with the formula C9H8O2S potentially contain a Isocyanate?,No
201,C1=CC=C(C=C1)S/C=C/C(=O)O,Functional Group,C9H8O2S,"Could the molecule with the formula C9H8O2S potentially contain a Isocyanate group , given the Degree of Unsaturation is 6.0?",No
201,C1=CC=C(C=C1)S/C=C/C(=O)O,Functional Group,C9H8O2S,Could the molecule with the formula C9H8O2S potentially contain a Amine?,No
201,C1=CC=C(C=C1)S/C=C/C(=O)O,Functional Group,C9H8O2S,"Could the molecule with the formula C9H8O2S potentially contain a Amine group , given the Degree of Unsaturation is 6.0?",No
201,C1=CC=C(C=C1)S/C=C/C(=O)O,Functional Group,C9H8O2S,Could the molecule with the formula C9H8O2S potentially contain a Ether?,No
201,C1=CC=C(C=C1)S/C=C/C(=O)O,Functional Group,C9H8O2S,"Could the molecule with the formula C9H8O2S potentially contain a Ether group , given the Degree of Unsaturation is 6.0?",No
201,C1=CC=C(C=C1)S/C=C/C(=O)O,Functional Group,C9H8O2S,Could the molecule with the formula C9H8O2S potentially contain a Sulfide?,Yes
201,C1=CC=C(C=C1)S/C=C/C(=O)O,Functional Group,C9H8O2S,"Could the molecule with the formula C9H8O2S potentially contain a Sulfide group , given the Degree of Unsaturation is 6.0?",Yes
201,C1=CC=C(C=C1)S/C=C/C(=O)O,Functional Group,C9H8O2S,Could the molecule with the formula C9H8O2S potentially contain a Halide?,No
201,C1=CC=C(C=C1)S/C=C/C(=O)O,Functional Group,C9H8O2S,"Could the molecule with the formula C9H8O2S potentially contain a Halide group , given the Degree of Unsaturation is 6.0?",No
200,C1CC(=O)C=C1,Saturation,C5H6O,Could the molecule with the formula C5H6O potentially be Saturated?,No
200,C1CC(=O)C=C1,Saturation degree,C5H6O,Calculate the Degree of Unsaturation of the molecule with the formula C5H6O?,3.0
200,C1CC(=O)C=C1,Aromatic Rings,C5H6O,Could the molecule with the formula C5H6O have aromatic rings?,No
200,C1CC(=O)C=C1,Functional Group,C5H6O,Could the molecule with the formula C5H6O potentially contain a Alcohol?,No
200,C1CC(=O)C=C1,Functional Group,C5H6O,"Could the molecule with the formula C5H6O potentially contain a Alcohol group , given the Degree of Unsaturation is 3.0?",No
200,C1CC(=O)C=C1,Functional Group,C5H6O,Could the molecule with the formula C5H6O potentially contain a Phenol?,No
200,C1CC(=O)C=C1,Functional Group,C5H6O,"Could the molecule with the formula C5H6O potentially contain a Phenol group , given the Degree of Unsaturation is 3.0?",No
200,C1CC(=O)C=C1,Functional Group,C5H6O,Could the molecule with the formula C5H6O potentially contain a Ketone?,Yes
200,C1CC(=O)C=C1,Functional Group,C5H6O,"Could the molecule with the formula C5H6O potentially contain a Ketone group , given the Degree of Unsaturation is 3.0?",Yes
200,C1CC(=O)C=C1,Functional Group,C5H6O,Could the molecule with the formula C5H6O potentially contain a Acid?,No
200,C1CC(=O)C=C1,Functional Group,C5H6O,"Could the molecule with the formula C5H6O potentially contain a Acid group , given the Degree of Unsaturation is 3.0?",No
200,C1CC(=O)C=C1,Functional Group,C5H6O,Could the molecule with the formula C5H6O potentially contain a Aldehyde?,No
200,C1CC(=O)C=C1,Functional Group,C5H6O,"Could the molecule with the formula C5H6O potentially contain a Aldehyde group , given the Degree of Unsaturation is 3.0?",No
200,C1CC(=O)C=C1,Functional Group,C5H6O,Could the molecule with the formula C5H6O potentially contain a Ester?,No
200,C1CC(=O)C=C1,Functional Group,C5H6O,"Could the molecule with the formula C5H6O potentially contain a Ester group , given the Degree of Unsaturation is 3.0?",No
200,C1CC(=O)C=C1,Functional Group,C5H6O,Could the molecule with the formula C5H6O potentially contain a Nitrile?,No
200,C1CC(=O)C=C1,Functional Group,C5H6O,"Could the molecule with the formula C5H6O potentially contain a Nitrile group , given the Degree of Unsaturation is 3.0?",No
200,C1CC(=O)C=C1,Functional Group,C5H6O,Could the molecule with the formula C5H6O potentially contain a Isocyanate?,No
200,C1CC(=O)C=C1,Functional Group,C5H6O,"Could the molecule with the formula C5H6O potentially contain a Isocyanate group , given the Degree of Unsaturation is 3.0?",No
200,C1CC(=O)C=C1,Functional Group,C5H6O,Could the molecule with the formula C5H6O potentially contain a Amine?,No
200,C1CC(=O)C=C1,Functional Group,C5H6O,"Could the molecule with the formula C5H6O potentially contain a Amine group , given the Degree of Unsaturation is 3.0?",No
200,C1CC(=O)C=C1,Functional Group,C5H6O,Could the molecule with the formula C5H6O potentially contain a Ether?,No
200,C1CC(=O)C=C1,Functional Group,C5H6O,"Could the molecule with the formula C5H6O potentially contain a Ether group , given the Degree of Unsaturation is 3.0?",No
200,C1CC(=O)C=C1,Functional Group,C5H6O,Could the molecule with the formula C5H6O potentially contain a Sulfide?,No
200,C1CC(=O)C=C1,Functional Group,C5H6O,"Could the molecule with the formula C5H6O potentially contain a Sulfide group , given the Degree of Unsaturation is 3.0?",No
200,C1CC(=O)C=C1,Functional Group,C5H6O,Could the molecule with the formula C5H6O potentially contain a Halide?,No
