Molecule Index,SMILES,cls,Formula,Question,Answer
"5_225
",CC(C)(CCC#N)C=O,IR spectrum structure elucidation,C7H11NO, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Ester? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_225
",CC(C)(CCC#N)C=O,IR spectrum structure elucidation,C7H11NO, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Nitrile? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,Yes
"5_225
",CC(C)(CCC#N)C=O,IR spectrum structure elucidation,C7H11NO, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Isocyanate? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_225
",CC(C)(CCC#N)C=O,IR spectrum structure elucidation,C7H11NO, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Amine? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_225
",CC(C)(CCC#N)C=O,IR spectrum structure elucidation,C7H11NO, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Ether? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_225
",CC(C)(CCC#N)C=O,IR spectrum structure elucidation,C7H11NO, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Sulfide? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_225
",CC(C)(CCC#N)C=O,IR spectrum structure elucidation,C7H11NO, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Halide? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_22
",C[C@@H](C(=O)O)N,IR spectrum peak analysis,C3H7NO2,Does the IR spectrum contains broad absorption peak of O-H stretching around 3300 cm⁻1?,Yes
"5_22
",C[C@@H](C(=O)O)N,IR spectrum peak analysis,C3H7NO2,Does the IR spectrum contains sharp absorption peak of Alkyl stretching around 2900 cm⁻1?,Yes
"5_22
",C[C@@H](C(=O)O)N,IR spectrum peak analysis,C3H7NO2," Does the IR spectrum contains strong, sharp peak of C=O stretching around 1700 cm⁻¹?",Yes
"5_22
",C[C@@H](C(=O)O)N,IR spectrum peak analysis,C3H7NO2,Does the IR spectrum contains broad absorption peak of N-H stretching around 3200-3600 cm⁻1?,No
"5_22
",C[C@@H](C(=O)O)N,IR spectrum peak analysis,C3H7NO2,Does the IR spectrum contains weak absorption peak of triple bond C-H stretching around 2260-2100 cm⁻1?,No
"5_22
",C[C@@H](C(=O)O)N,IR spectrum structure elucidation,C3H7NO2, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Alcohol? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,Yes
"5_22
",C[C@@H](C(=O)O)N,IR spectrum structure elucidation,C3H7NO2, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Phenol? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_22
",C[C@@H](C(=O)O)N,IR spectrum structure elucidation,C3H7NO2, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Ketone? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,Yes
"5_22
",C[C@@H](C(=O)O)N,IR spectrum structure elucidation,C3H7NO2, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Acid? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,Yes
"5_22
",C[C@@H](C(=O)O)N,IR spectrum structure elucidation,C3H7NO2, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Aldehyde? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_22
",C[C@@H](C(=O)O)N,IR spectrum structure elucidation,C3H7NO2, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Ester? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_22
",C[C@@H](C(=O)O)N,IR spectrum structure elucidation,C3H7NO2, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Nitrile? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_22
",C[C@@H](C(=O)O)N,IR spectrum structure elucidation,C3H7NO2, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Isocyanate? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_22
",C[C@@H](C(=O)O)N,IR spectrum structure elucidation,C3H7NO2, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Amine? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,Yes
"5_22
",C[C@@H](C(=O)O)N,IR spectrum structure elucidation,C3H7NO2, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Ether? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_22
",C[C@@H](C(=O)O)N,IR spectrum structure elucidation,C3H7NO2, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Sulfide? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_22
",C[C@@H](C(=O)O)N,IR spectrum structure elucidation,C3H7NO2, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Halide? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_217
",C1=CC=C(C=C1)COCCCO,IR spectrum peak analysis,C10H14O2,Does the IR spectrum contains broad absorption peak of O-H stretching around 3300 cm⁻1?,Yes
"5_217
",C1=CC=C(C=C1)COCCCO,IR spectrum peak analysis,C10H14O2,Does the IR spectrum contains sharp absorption peak of Alkyl stretching around 2900 cm⁻1?,No
"5_217
",C1=CC=C(C=C1)COCCCO,IR spectrum peak analysis,C10H14O2," Does the IR spectrum contains strong, sharp peak of C=O stretching around 1700 cm⁻¹?",No
"5_217
",C1=CC=C(C=C1)COCCCO,IR spectrum peak analysis,C10H14O2,Does the IR spectrum contains broad absorption peak of N-H stretching around 3200-3600 cm⁻1?,No
"5_217
",C1=CC=C(C=C1)COCCCO,IR spectrum peak analysis,C10H14O2,Does the IR spectrum contains weak absorption peak of triple bond C-H stretching around 2260-2100 cm⁻1?,No
"5_217
",C1=CC=C(C=C1)COCCCO,IR spectrum structure elucidation,C10H14O2, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Alcohol? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,Yes
"5_217
",C1=CC=C(C=C1)COCCCO,IR spectrum structure elucidation,C10H14O2, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Phenol? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_217
",C1=CC=C(C=C1)COCCCO,IR spectrum structure elucidation,C10H14O2, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Ketone? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_217
",C1=CC=C(C=C1)COCCCO,IR spectrum structure elucidation,C10H14O2, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Acid? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_217
",C1=CC=C(C=C1)COCCCO,IR spectrum structure elucidation,C10H14O2, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Aldehyde? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_217
",C1=CC=C(C=C1)COCCCO,IR spectrum structure elucidation,C10H14O2, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Ester? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_217
",C1=CC=C(C=C1)COCCCO,IR spectrum structure elucidation,C10H14O2, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Nitrile? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_217
",C1=CC=C(C=C1)COCCCO,IR spectrum structure elucidation,C10H14O2, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Isocyanate? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_217
",C1=CC=C(C=C1)COCCCO,IR spectrum structure elucidation,C10H14O2, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Amine? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_217
",C1=CC=C(C=C1)COCCCO,IR spectrum structure elucidation,C10H14O2, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Ether? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,Yes
"5_217
",C1=CC=C(C=C1)COCCCO,IR spectrum structure elucidation,C10H14O2, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Sulfide? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_217
",C1=CC=C(C=C1)COCCCO,IR spectrum structure elucidation,C10H14O2, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Halide? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_213
",C1=CC=C(C=C1)/C=C/CO,IR spectrum peak analysis,C9H10O,Does the IR spectrum contains broad absorption peak of O-H stretching around 3300 cm⁻1?,Yes
"5_213
",C1=CC=C(C=C1)/C=C/CO,IR spectrum peak analysis,C9H10O,Does the IR spectrum contains sharp absorption peak of Alkyl stretching around 2900 cm⁻1?,No
"5_213
",C1=CC=C(C=C1)/C=C/CO,IR spectrum peak analysis,C9H10O," Does the IR spectrum contains strong, sharp peak of C=O stretching around 1700 cm⁻¹?",No
"5_213
",C1=CC=C(C=C1)/C=C/CO,IR spectrum peak analysis,C9H10O,Does the IR spectrum contains broad absorption peak of N-H stretching around 3200-3600 cm⁻1?,No
"5_213
",C1=CC=C(C=C1)/C=C/CO,IR spectrum peak analysis,C9H10O,Does the IR spectrum contains weak absorption peak of triple bond C-H stretching around 2260-2100 cm⁻1?,No
"5_213
",C1=CC=C(C=C1)/C=C/CO,IR spectrum structure elucidation,C9H10O, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Alcohol? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,Yes
"5_213
",C1=CC=C(C=C1)/C=C/CO,IR spectrum structure elucidation,C9H10O, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Phenol? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_213
",C1=CC=C(C=C1)/C=C/CO,IR spectrum structure elucidation,C9H10O, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Ketone? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_213
",C1=CC=C(C=C1)/C=C/CO,IR spectrum structure elucidation,C9H10O, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Acid? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_213
",C1=CC=C(C=C1)/C=C/CO,IR spectrum structure elucidation,C9H10O, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Aldehyde? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_213
",C1=CC=C(C=C1)/C=C/CO,IR spectrum structure elucidation,C9H10O, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Ester? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_213
",C1=CC=C(C=C1)/C=C/CO,IR spectrum structure elucidation,C9H10O, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Nitrile? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_213
",C1=CC=C(C=C1)/C=C/CO,IR spectrum structure elucidation,C9H10O, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Isocyanate? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_213
",C1=CC=C(C=C1)/C=C/CO,IR spectrum structure elucidation,C9H10O, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Amine? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_213
",C1=CC=C(C=C1)/C=C/CO,IR spectrum structure elucidation,C9H10O, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Ether? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_213
",C1=CC=C(C=C1)/C=C/CO,IR spectrum structure elucidation,C9H10O, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Sulfide? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_213
",C1=CC=C(C=C1)/C=C/CO,IR spectrum structure elucidation,C9H10O, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Halide? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_212
",C1=CC=C(C=C1)/C=C/C=O,IR spectrum peak analysis,C9H8O,Does the IR spectrum contains broad absorption peak of O-H stretching around 3300 cm⁻1?,No
"5_212
",C1=CC=C(C=C1)/C=C/C=O,IR spectrum peak analysis,C9H8O,Does the IR spectrum contains sharp absorption peak of Alkyl stretching around 2900 cm⁻1?,No
"5_212
",C1=CC=C(C=C1)/C=C/C=O,IR spectrum peak analysis,C9H8O," Does the IR spectrum contains strong, sharp peak of C=O stretching around 1700 cm⁻¹?",Yes
"5_212
",C1=CC=C(C=C1)/C=C/C=O,IR spectrum peak analysis,C9H8O,Does the IR spectrum contains broad absorption peak of N-H stretching around 3200-3600 cm⁻1?,No
"5_212
",C1=CC=C(C=C1)/C=C/C=O,IR spectrum peak analysis,C9H8O,Does the IR spectrum contains weak absorption peak of triple bond C-H stretching around 2260-2100 cm⁻1?,No
"5_212
",C1=CC=C(C=C1)/C=C/C=O,IR spectrum structure elucidation,C9H8O, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Alcohol? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_212
",C1=CC=C(C=C1)/C=C/C=O,IR spectrum structure elucidation,C9H8O, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Phenol? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_212
",C1=CC=C(C=C1)/C=C/C=O,IR spectrum structure elucidation,C9H8O, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Ketone? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_212
",C1=CC=C(C=C1)/C=C/C=O,IR spectrum structure elucidation,C9H8O, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Acid? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_212
",C1=CC=C(C=C1)/C=C/C=O,IR spectrum structure elucidation,C9H8O, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Aldehyde? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,Yes
"5_212
",C1=CC=C(C=C1)/C=C/C=O,IR spectrum structure elucidation,C9H8O, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Ester? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_212
",C1=CC=C(C=C1)/C=C/C=O,IR spectrum structure elucidation,C9H8O, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Nitrile? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_212
",C1=CC=C(C=C1)/C=C/C=O,IR spectrum structure elucidation,C9H8O, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Isocyanate? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_212
",C1=CC=C(C=C1)/C=C/C=O,IR spectrum structure elucidation,C9H8O, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Amine? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_212
",C1=CC=C(C=C1)/C=C/C=O,IR spectrum structure elucidation,C9H8O, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Ether? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_212
",C1=CC=C(C=C1)/C=C/C=O,IR spectrum structure elucidation,C9H8O, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Sulfide? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_212
",C1=CC=C(C=C1)/C=C/C=O,IR spectrum structure elucidation,C9H8O, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Halide? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_21
",C(CC#N)CBr,IR spectrum peak analysis,C4H6BrN,Does the IR spectrum contains broad absorption peak of O-H stretching around 3300 cm⁻1?,No
"5_21
",C(CC#N)CBr,IR spectrum peak analysis,C4H6BrN,Does the IR spectrum contains sharp absorption peak of Alkyl stretching around 2900 cm⁻1?,No
"5_21
",C(CC#N)CBr,IR spectrum peak analysis,C4H6BrN," Does the IR spectrum contains strong, sharp peak of C=O stretching around 1700 cm⁻¹?",No
"5_21
",C(CC#N)CBr,IR spectrum peak analysis,C4H6BrN,Does the IR spectrum contains broad absorption peak of N-H stretching around 3200-3600 cm⁻1?,No
"5_21
",C(CC#N)CBr,IR spectrum peak analysis,C4H6BrN,Does the IR spectrum contains weak absorption peak of triple bond C-H stretching around 2260-2100 cm⁻1?,No
"5_21
",C(CC#N)CBr,IR spectrum structure elucidation,C4H6BrN, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Alcohol? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_21
",C(CC#N)CBr,IR spectrum structure elucidation,C4H6BrN, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Phenol? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_21
",C(CC#N)CBr,IR spectrum structure elucidation,C4H6BrN, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Ketone? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_21
",C(CC#N)CBr,IR spectrum structure elucidation,C4H6BrN, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Acid? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_21
",C(CC#N)CBr,IR spectrum structure elucidation,C4H6BrN, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Aldehyde? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_21
",C(CC#N)CBr,IR spectrum structure elucidation,C4H6BrN, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Ester? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_21
",C(CC#N)CBr,IR spectrum structure elucidation,C4H6BrN, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Nitrile? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,Yes
"5_21
",C(CC#N)CBr,IR spectrum structure elucidation,C4H6BrN, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Isocyanate? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_21
",C(CC#N)CBr,IR spectrum structure elucidation,C4H6BrN, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Amine? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_21
",C(CC#N)CBr,IR spectrum structure elucidation,C4H6BrN, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Ether? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_21
",C(CC#N)CBr,IR spectrum structure elucidation,C4H6BrN, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Sulfide? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_21
",C(CC#N)CBr,IR spectrum structure elucidation,C4H6BrN, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Halide? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,Yes
"5_207
",CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,IR spectrum peak analysis,C22H30O9S2,Does the IR spectrum contains broad absorption peak of O-H stretching around 3300 cm⁻1?,No
"5_207
",CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,IR spectrum peak analysis,C22H30O9S2,Does the IR spectrum contains sharp absorption peak of Alkyl stretching around 2900 cm⁻1?,Yes
"5_207
",CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,IR spectrum peak analysis,C22H30O9S2," Does the IR spectrum contains strong, sharp peak of C=O stretching around 1700 cm⁻¹?",No
"5_207
",CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,IR spectrum peak analysis,C22H30O9S2,Does the IR spectrum contains broad absorption peak of N-H stretching around 3200-3600 cm⁻1?,No
"5_207
",CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,IR spectrum peak analysis,C22H30O9S2,Does the IR spectrum contains weak absorption peak of triple bond C-H stretching around 2260-2100 cm⁻1?,No
"5_207
",CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,IR spectrum structure elucidation,C22H30O9S2, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Alcohol? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_207
",CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,IR spectrum structure elucidation,C22H30O9S2, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Phenol? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_207
",CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,IR spectrum structure elucidation,C22H30O9S2, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Ketone? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_207
",CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,IR spectrum structure elucidation,C22H30O9S2, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Acid? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_207
",CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,IR spectrum structure elucidation,C22H30O9S2, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Aldehyde? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_207
",CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,IR spectrum structure elucidation,C22H30O9S2, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Ester? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_207
",CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,IR spectrum structure elucidation,C22H30O9S2, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Nitrile? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
"5_207
",CC1=CC=C(C=C1)S(=O)(=O)OCCOCCOCCOCCOS(=O)(=O)C2=CC=C(C=C2)C,IR spectrum structure elucidation,C22H30O9S2, Examine the IR spectrum to determine if the molecule could potentially contain specific functional groups: Isocyanate? Look for the presence of characteristic absorption bands and analyze the wavenumbers and intensities of these peaks. This analysis will help identify the functional groups and key structural features within the molecule.,No
